0 0 0 0 0 0 0 0 0 0 0 
10 9 7.99999 6.99999 5.99999 4.99999 3.99999 2.99999 1.99999 0.999996 0 
20 18 16 14 12 9.99998 7.99998 5.99998 3.99999 1.99999 0 
30 27 24 21 18 15 12 8.99998 5.99998 2.99999 0 
40 36 32 28 24 20 16 12 7.99998 3.99999 0 
50 45 40 35 30 25 20 15 9.99998 4.99999 0 
60 54 48 42 36 30 24 18 12 5.99999 0 
70 63 56 49 42 35 28 21 14 6.99999 0 
80 72 64 56 48 40 32 24 16 7.99999 0 
90 81 72 63 54 45 36 27 18 9 0 
100 90 80 70 60 50 40 30 20 10 0 
